,UnderlyingPrice,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
423,174.09,GS160205P00230000,put,02/05/2016,01/05/2016,230.0,0.0,54.3,58.15,0,0,0,0.4684,0.0,0.7624,-0.9766,0.0023,-0.0247,0.0271,GS160205P00230000
424,174.09,GS160212C00149000,call,02/12/2016,01/05/2016,149.0,0.0,24.45,27.45,0,0,0,0.3714,0.0,0.5083,0.9146,0.0076,-0.0432,0.0869,GS160212C00149000
425,174.09,GS160212P00149000,put,02/12/2016,01/05/2016,149.0,0.0,0.7,0.92,0,0,0,0.3662,0.3532,0.3792,-0.0827,0.0075,-0.0416,0.0848,GS160212P00149000
426,174.09,GS160212C00150000,call,02/12/2016,01/05/2016,150.0,0.0,22.8,26.6,0,0,0,0.3487,0.0,0.5049,0.9179,0.0078,-0.0394,0.0844,GS160212C00150000
427,174.09,GS160212P00150000,put,02/12/2016,01/05/2016,150.0,0.0,0.75,0.93,0,0,0,0.3578,0.3476,0.368,-0.0871,0.008,-0.0423,0.0882,GS160212P00150000
428,174.09,GS160212C00152500,call,02/12/2016,01/05/2016,152.5,0.0,21.3,23.85,0,0,0,0.3383,0.0,0.4495,0.8994,0.0094,-0.0445,0.0982,GS160212C00152500
429,174.09,GS160212P00152500,put,02/12/2016,01/05/2016,152.5,0.0,0.91,1.15,0,0,0,0.34700000000000003,0.3352,0.3587,-0.1059,0.0095,-0.0473,0.1019,GS160212P00152500
430,174.09,GS160212C00155000,call,02/12/2016,01/05/2016,155.0,0.0,18.75,21.95,0,0,0,0.3333,0.0,0.4538,0.8735,0.0112,-0.0516,0.1156,GS160212C00155000
431,174.09,GS160212P00155000,put,02/12/2016,01/05/2016,155.0,0.0,1.12,1.33,0,0,0,0.3331,0.324,0.3423,-0.1264,0.0112,-0.0515,0.1155,GS160212P00155000
432,174.09,GS160212C00157500,call,02/12/2016,01/05/2016,157.5,0.0,16.5,19.8,0,0,0,0.3244,0.0,0.4376,0.8455,0.0132,-0.0575,0.1324,GS160212C00157500
433,174.09,GS160212P00157500,put,02/12/2016,01/05/2016,157.5,0.0,1.36,1.65,0,0,0,0.3226,0.3115,0.3336,-0.1533,0.0132,-0.0569,0.1317,GS160212P00157500
434,174.09,GS160212C00160000,call,02/12/2016,01/05/2016,160.0,0.0,14.35,17.65,0,0,0,0.2957,0.1738,0.4177,0.8263,0.0156,-0.0566,0.1428,GS160212C00160000
435,174.09,GS160212P00160000,put,02/12/2016,01/05/2016,160.0,1.94,1.72,1.95,10,0,10,0.3113,0.3036,0.3191,-0.1848,0.0154,-0.0619,0.1485,GS160212P00160000
436,174.09,GS160212C00162500,call,02/12/2016,01/05/2016,162.5,0.0,13.75,14.25,0,0,0,0.3109,0.2963,0.3256,0.7711,0.0175,-0.0702,0.1686,GS160212C00162500
437,174.09,GS160212P00162500,put,02/12/2016,01/05/2016,162.5,0.0,2.16,2.4,0,0,0,0.3027,0.2955,0.3099,-0.2236,0.0177,-0.0675,0.1664,GS160212P00162500
438,174.09,GS160212C00165000,call,02/12/2016,01/05/2016,165.0,0.0,11.75,12.25,0,0,0,0.299,0.2855,0.3125,0.7286,0.0199,-0.0739,0.1846,GS160212C00165000
439,174.09,GS160212P00165000,put,02/12/2016,01/05/2016,165.0,2.97,2.67,2.91,10,0,10,0.2925,0.2859,0.299,-0.2676,0.0202,-0.0718,0.1833,GS160212P00165000
440,174.09,GS160212C00167500,call,02/12/2016,01/05/2016,167.5,0.0,9.95,10.4,0,0,0,0.2912,0.2799,0.3024,0.6776,0.0221,-0.0779,0.1997,GS160212C00167500
441,174.09,GS160212P00167500,put,02/12/2016,01/05/2016,167.5,2.7,3.35,3.6,1,0,1,0.2857,0.2794,0.292,-0.3199,0.0225,-0.0762,0.1991,GS160212P00167500
442,174.09,GS160212C00170000,call,02/12/2016,01/05/2016,170.0,8.5,8.35,8.7,2,0,2,0.2857,0.2774,0.2939,0.6202,0.0239,-0.0811,0.212,GS160212C00170000
443,174.09,GS160212P00170000,put,02/12/2016,01/05/2016,170.0,4.7,4.2,4.35,12,0,10,0.2781,0.2746,0.2817,-0.3776,0.0245,-0.0788,0.2116,GS160212P00170000
444,174.09,GS160212C00172500,call,02/12/2016,01/05/2016,172.5,6.93,6.75,7.1,13,15,28,0.2758,0.2679,0.2838,0.5589,0.0257,-0.0812,0.2197,GS160212C00172500
445,174.09,GS160212P00172500,put,02/12/2016,01/05/2016,172.5,0.0,5.15,5.3,0,0,0,0.2708,0.2674,0.2743,-0.4407,0.0262,-0.0797,0.2197,GS160212P00172500
446,174.09,GS160212C00175000,call,02/12/2016,01/05/2016,175.0,5.5,5.45,5.75,13,1,13,0.2715,0.2647,0.2782,0.4934,0.0264,-0.0808,0.2221,GS160212C00175000
447,174.09,GS160212P00175000,put,02/12/2016,01/05/2016,175.0,6.79,6.2,6.5,1,11,12,0.2643,0.2576,0.2711,-0.5077,0.0271,-0.0786,0.2221,GS160212P00175000
448,174.09,GS160212C00177500,call,02/12/2016,01/05/2016,177.5,4.41,4.25,4.55,2,0,2,0.2654,0.2585,0.2722,0.4262,0.0265,-0.0776,0.2183,GS160212C00177500
449,174.09,GS160212P00177500,put,02/12/2016,01/05/2016,177.5,3.98,7.6,7.85,0,2,2,0.2615,0.2557,0.2672,-0.5754,0.0269,-0.0764,0.2181,GS160212P00177500
450,174.09,GS160212C00180000,call,02/12/2016,01/05/2016,180.0,0.0,3.3,3.55,0,0,0,0.262,0.256,0.268,0.3607,0.0257,-0.0731,0.2084,GS160212C00180000
451,174.09,GS160212P00180000,put,02/12/2016,01/05/2016,180.0,9.63,9.1,9.4,10,5,14,0.2579,0.2507,0.2651,-0.6419,0.026000000000000002,-0.0718,0.2079,GS160212P00180000
452,174.09,GS160212C00182500,call,02/12/2016,01/05/2016,182.5,0.0,2.42,2.75,0,0,0,0.2575,0.249,0.2661,0.2975,0.0242,-0.0665,0.1929,GS160212C00182500
453,174.09,GS160212P00182500,put,02/12/2016,01/05/2016,182.5,0.0,10.65,11.1,0,0,0,0.2511,0.2393,0.2629,-0.7079,0.0246,-0.0643,0.1912,GS160212P00182500
454,174.09,GS160212C00185000,call,02/12/2016,01/05/2016,185.0,2.0,1.83,2.09,6,0,6,0.2573,0.2499,0.2646,0.2427,0.0218,-0.06,0.1741,GS160212C00185000
455,174.09,GS160212P00185000,put,02/12/2016,01/05/2016,185.0,0.0,12.45,12.95,0,0,0,0.2464,0.2316,0.2611,-0.7679,0.0222,-0.0561,0.1699,GS160212P00185000
456,174.09,GS160212C00187500,call,02/12/2016,01/05/2016,187.5,1.38,1.35,1.55,10,0,10,0.2548,0.2482,0.2614,0.1922,0.0193,-0.0519,0.1521,GS160212C00187500
457,174.09,GS160212P00187500,put,02/12/2016,01/05/2016,187.5,10.09,13.65,16.05,0,2,2,0.239,0.1517,0.3262,-0.8245,0.0194,-0.046,0.1438,GS160212P00187500
458,174.09,GS160212C00190000,call,02/12/2016,01/05/2016,190.0,1.1,0.98,1.16,23,0,3,0.2547,0.2478,0.2616,0.1508,0.0165,-0.0444,0.1303,GS160212C00190000
459,174.09,GS160212P00190000,put,02/12/2016,01/05/2016,190.0,0.0,15.3,18.55,0,0,0,0.2515,0.0,0.3566,-0.8525,0.0165,-0.0432,0.1284,GS160212P00190000
460,174.09,GS160212C00192500,call,02/12/2016,01/05/2016,192.5,0.71,0.69,0.86,3,1,4,0.2546,0.2469,0.2623,0.1163,0.0138,-0.0371,0.1089,GS160212C00192500
461,174.09,GS160212P00192500,put,02/12/2016,01/05/2016,192.5,0.0,17.95,20.85,0,0,0,0.2565,0.0,0.3736,-0.8819,0.0139,-0.0378,0.1101,GS160212P00192500
462,174.09,GS160212C00195000,call,02/12/2016,01/05/2016,195.0,1.33,0.51,0.64,0,50,50,0.2563,0.2491,0.2635,0.0896,0.0113,-0.0309,0.0902,GS160212C00195000
463,174.09,GS160212P00195000,put,02/12/2016,01/05/2016,195.0,0.0,19.6,23.2,0,0,0,0.2658,0.0,0.3916,-0.9018,0.0117,-0.0343,0.0964,GS160212P00195000
464,174.09,GS160212C00197500,call,02/12/2016,01/05/2016,197.5,0.0,0.37,0.48,0,0,0,0.2586,0.2511,0.266,0.0689,0.0092,-0.0256,0.0738,GS160212C00197500
465,174.09,GS160212P00197500,put,02/12/2016,01/05/2016,197.5,24.41,22.15,25.85,10,0,10,0.2655,0.0,0.4276,-0.9255,0.0095,-0.0279,0.0784,GS160212P00197500
466,174.09,GS160212C00200000,call,02/12/2016,01/05/2016,200.0,0.66,0.24,0.38,0,50,50,0.2602,0.2485,0.2719,0.052000000000000005,0.0073,-0.0206,0.0592,GS160212C00200000
467,174.09,GS160212P00200000,put,02/12/2016,01/05/2016,200.0,0.0,24.55,27.85,0,0,0,0.2716,0.0,0.4187,-0.9399,0.0079,-0.0242,0.0664,GS160212P00200000
468,174.09,GS160212C00202500,call,02/12/2016,01/05/2016,202.5,0.0,0.18,0.33,0,0,0,0.2675,0.2525,0.2825,0.0423,0.0061,-0.018000000000000002,0.0502,GS160212C00202500
469,174.09,GS160212P00202500,put,02/12/2016,01/05/2016,202.5,0.0,27.0,30.7,0,0,0,0.293,0.0,0.4678,-0.9414,0.0072,-0.0256,0.0651,GS160212P00202500
470,174.09,GS160212C00205000,call,02/12/2016,01/05/2016,205.0,0.0,0.13,0.27,0,0,0,0.2724,0.2553,0.2895,0.0334,0.0049,-0.0151,0.0414,GS160212C00205000
471,174.09,GS160212P00205000,put,02/12/2016,01/05/2016,205.0,0.0,29.45,33.2,0,0,0,0.3081,0.0,0.4917,-0.9462,0.0064,-0.0251,0.0608,GS160212P00205000
472,174.09,GS160212C00207500,call,02/12/2016,01/05/2016,207.5,0.0,0.1,0.23,0,0,0,0.2794,0.2605,0.2983,0.0274,0.0041,-0.0132,0.0352,GS160212C00207500
473,174.09,GS160212P00207500,put,02/12/2016,01/05/2016,207.5,0.0,31.85,35.75,0,0,0,0.3343,0.0,0.5185,-0.9439,0.0061,-0.0282,0.0629,GS160212P00207500
474,174.09,GS160212C00210000,call,02/12/2016,01/05/2016,210.0,0.0,0.07,0.2,0,0,0,0.2845,0.2625,0.3065,0.0219,0.0033,-0.0111,0.0291,GS160212C00210000
475,174.09,GS160212P00210000,put,02/12/2016,01/05/2016,210.0,0.0,34.4,38.25,0,0,0,0.342,0.0,0.5412,-0.9515,0.0053,-0.0257,0.055999999999999994,GS160212P00210000
476,174.09,GS160212C00212500,call,02/12/2016,01/05/2016,212.5,0.17,0.05,0.18,0,26,26,0.2905,0.2643,0.3168,0.0179,0.0027,-0.0095,0.0245,GS160212C00212500
477,174.09,GS160212P00212500,put,02/12/2016,01/05/2016,212.5,0.0,36.7,40.7,0,0,0,0.3541,0.0,0.5595,-0.9558,0.0047,-0.0247,0.052000000000000005,GS160212P00212500
478,174.09,GS160212C00215000,call,02/12/2016,01/05/2016,215.0,0.0,0.04,0.16,0,0,0,0.2981,0.2703,0.326,0.0152,0.0023,-0.0085,0.0213,GS160212C00215000
479,174.09,GS160212P00215000,put,02/12/2016,01/05/2016,215.0,0.0,39.4,43.1,0,0,0,0.3701,0.0,0.5732,-0.9576,0.0044,-0.0249,0.0503,GS160212P00215000
480,174.09,GS160212C00217500,call,02/12/2016,01/05/2016,217.5,0.0,0.03,0.15,0,0,0,0.3058,0.2741,0.3374,0.013000000000000001,0.002,-0.0076,0.0186,GS160212C00217500
481,174.09,GS160212P00217500,put,02/12/2016,01/05/2016,217.5,0.0,41.9,45.7,0,0,0,0.3898,0.0,0.602,-0.9576,0.0042,-0.0263,0.0503,GS160212P00217500
482,174.09,GS160212C00220000,call,02/12/2016,01/05/2016,220.0,0.11,0.02,0.14,0,36,36,0.3115,0.2748,0.3482,0.0107,0.0016,-0.0066,0.0158,GS160212C00220000
483,174.09,GS160212P00220000,put,02/12/2016,01/05/2016,220.0,0.0,44.3,48.3,0,0,0,0.4139,0.0,0.6305,-0.9556,0.0041,-0.0289,0.0522,GS160212P00220000
484,174.09,GS160212C00225000,call,02/12/2016,01/05/2016,225.0,0.0,0.02,0.13,0,0,0,0.3351,0.298,0.3721,0.0096,0.0014,-0.0064,0.0144,GS160212C00225000
485,174.09,GS160212P00225000,put,02/12/2016,01/05/2016,225.0,0.0,49.3,53.3,0,0,0,0.4425,0.0,0.6705,-0.9592,0.0036,-0.0289,0.0487,GS160212P00225000
486,174.09,GS160212C00230000,call,02/12/2016,01/05/2016,230.0,0.0,0.01,0.11,0,0,0,0.3446,0.2994,0.3898,0.0067,0.001,-0.0048,0.0105,GS160212C00230000
487,174.09,GS160212P00230000,put,02/12/2016,01/05/2016,230.0,0.0,54.35,58.1,0,0,0,0.4567,0.0,0.6918,-0.9667,0.0029,-0.0253,0.0413,GS160212P00230000
488,174.09,GS160219C00095000,call,02/19/2016,01/05/2016,95.0,0.0,77.05,80.9,0,0,0,0.7724,0.0,1.2492,0.9898,0.0005,-0.0066,0.0143,GS160219C00095000
489,174.09,GS160219P00095000,put,02/19/2016,01/05/2016,95.0,0.0,0.02,0.05,0,0,0,0.6467,0.6163,0.6771,-0.0026,0.0002,-0.0036,0.0049,GS160219P00095000
490,174.09,GS160219C00100000,call,02/19/2016,01/05/2016,100.0,0.0,72.05,75.75,0,0,0,0.6872,0.0,1.139,0.9909,0.0005,-0.0039,0.0127,GS160219C00100000
491,174.09,GS160219P00100000,put,02/19/2016,01/05/2016,100.0,0.05,0.05,0.11,25,150,168,0.6547,0.6239,0.6856,-0.0056,0.0004,-0.0072,0.0097,GS160219P00100000
492,174.09,GS160219C00105000,call,02/19/2016,01/05/2016,105.0,0.0,66.95,71.0,0,0,0,0.618,0.0,1.0893,0.9913,0.0005,-0.0025,0.0121,GS160219C00105000
493,174.09,GS160219P00105000,put,02/19/2016,01/05/2016,105.0,0.08,0.05,0.13,10,125,135,0.6089,0.5732,0.6445,-0.0065,0.0005,-0.0077,0.0111,GS160219P00105000
494,174.09,GS160219C00110000,call,02/19/2016,01/05/2016,110.0,0.0,62.0,65.8,0,0,0,0.5675,0.0,0.9829,0.9906,0.0006,-0.0026,0.0132,GS160219C00110000
495,174.09,GS160219P00110000,put,02/19/2016,01/05/2016,110.0,0.1,0.05,0.19,0,158,158,0.5739,0.5245,0.6233,-0.0085,0.0007,-0.0091,0.013999999999999999,GS160219P00110000
496,174.09,GS160219C00115000,call,02/19/2016,01/05/2016,115.0,0.0,57.05,60.85,0,0,0,0.531,0.0,0.9112,0.9885,0.0008,-0.0038,0.0162,GS160219C00115000
497,174.09,GS160219P00115000,put,02/19/2016,01/05/2016,115.0,0.08,0.11,0.18,0,100,100,0.546,0.5271,0.5649,-0.0117,0.0009,-0.0115,0.0185,GS160219P00115000
498,174.09,GS160219C00120000,call,02/19/2016,01/05/2016,120.0,0.0,52.05,55.85,0,0,0,0.4894,0.0,0.8365,0.9865,0.001,-0.0046,0.0189,GS160219C00120000
499,174.09,GS160219P00120000,put,02/19/2016,01/05/2016,120.0,0.15,0.11,0.28,0,6,6,0.5143,0.4784,0.5501,-0.0155,0.0012,-0.0138,0.0236,GS160219P00120000
500,174.09,GS160219C00125000,call,02/19/2016,01/05/2016,125.0,0.0,47.15,51.0,0,0,0,0.4754,0.0,0.7798,0.9794,0.0016,-0.0093,0.0282,GS160219C00125000
501,174.09,GS160219P00125000,put,02/19/2016,01/05/2016,125.0,0.0,0.2,0.33,0,0,0,0.4913,0.47100000000000003,0.5117,-0.0221,0.0018,-0.0178,0.032,GS160219P00125000
502,174.09,GS160219C00130000,call,02/19/2016,01/05/2016,130.0,0.0,42.25,45.95,0,0,0,0.4467,0.0,0.7036,0.9726,0.0022,-0.0126,0.0365,GS160219C00130000
503,174.09,GS160219P00130000,put,02/19/2016,01/05/2016,130.0,0.4,0.28,0.31,0,10,10,0.4503,0.4463,0.4543,-0.0268,0.0023,-0.0192,0.0375,GS160219P00130000
504,174.09,GS160219C00135000,call,02/19/2016,01/05/2016,135.0,0.0,37.35,41.05,0,0,0,0.4298,0.0,0.6434,0.9596,0.0032,-0.0191,0.0511,GS160219C00135000
505,174.09,GS160219P00135000,put,02/19/2016,01/05/2016,135.0,0.38,0.36,0.43,71,31,102,0.4223,0.4152,0.4295,-0.0366,0.0031,-0.0234,0.0486,GS160219P00135000
506,174.09,GS160219C00140000,call,02/19/2016,01/05/2016,140.0,35.4,33.15,35.9,10,0,10,0.39299999999999996,0.0,0.5623,0.9490000000000001,0.0043,-0.0219,0.0621,GS160219C00140000
507,174.09,GS160219P00140000,put,02/19/2016,01/05/2016,140.0,0.5,0.47,0.55,52,203,255,0.3913,0.3848,0.3978,-0.0489,0.0043,-0.0274,0.0614,GS160219P00140000
508,174.09,GS160219C00145000,call,02/19/2016,01/05/2016,145.0,30.0,28.85,30.6,4,30,34,0.3397,0.2079,0.4714,0.9428,0.0055,-0.0205,0.0682,GS160219C00145000
509,174.09,GS160219P00145000,put,02/19/2016,01/05/2016,145.0,0.67,0.64,0.78,26,30,55,0.3662,0.3575,0.3749,-0.0687,0.006,-0.0336,0.0803,GS160219P00145000
510,174.09,GS160219C00150000,call,02/19/2016,01/05/2016,150.0,27.0,24.1,26.05,0,3,3,0.3464,0.2522,0.4405,0.8987,0.0083,-0.0362,0.1063,GS160219C00150000
511,174.09,GS160219P00150000,put,02/19/2016,01/05/2016,150.0,1.0,0.92,1.03,20,28,33,0.3396,0.3343,0.3449,-0.0958,0.0083,-0.0401,0.1032,GS160219P00150000
512,174.09,GS160219C00155000,call,02/19/2016,01/05/2016,155.0,21.0,19.65,21.25,0,2,2,0.3279,0.2693,0.3864,0.8542,0.0114,-0.0459,0.1378,GS160219C00155000
513,174.09,GS160219P00155000,put,02/19/2016,01/05/2016,155.0,1.53,1.35,1.49,27,53,80,0.3181,0.3129,0.3234,-0.1378,0.0114,-0.0487,0.1335,GS160219P00155000
514,174.09,GS160219C00160000,call,02/19/2016,01/05/2016,160.0,16.5,16.05,16.5,3,1,4,0.3191,0.306,0.3323,0.7872,0.0149,-0.0585,0.1754,GS160219C00160000
515,174.09,GS160219P00160000,put,02/19/2016,01/05/2016,160.0,2.09,2.03,2.17,83,661,674,0.2987,0.2946,0.3029,-0.1979,0.0153,-0.057999999999999996,0.1687,GS160219P00160000
516,174.09,GS160219C00165000,call,02/19/2016,01/05/2016,165.0,0.0,12.1,12.55,0,0,0,0.2995,0.2886,0.3103,0.7083,0.0188,-0.0659,0.2076,GS160219C00165000
517,174.09,GS160219P00165000,put,02/19/2016,01/05/2016,165.0,3.12,3.05,3.15,103,591,631,0.2802,0.2777,0.2826,-0.2797,0.0198,-0.0661,0.204,GS160219P00165000
518,174.09,GS160219C00170000,call,02/19/2016,01/05/2016,170.0,8.24,8.65,9.0,31,421,442,0.2821,0.2745,0.2896,0.6077,0.0224,-0.0704,0.2327,GS160219C00170000
519,174.09,GS160219P00170000,put,02/19/2016,01/05/2016,170.0,5.0,4.55,4.7,174,398,535,0.266,0.2628,0.2693,-0.3867,0.0237,-0.0719,0.23199999999999998,GS160219P00170000
520,174.09,GS160219C00175000,call,02/19/2016,01/05/2016,175.0,5.9,5.9,6.1,441,191,547,0.271,0.2669,0.2752,0.4897,0.0242,-0.0709,0.2416,GS160219C00175000
521,174.09,GS160219P00175000,put,02/19/2016,01/05/2016,175.0,7.13,6.65,6.85,129,231,277,0.2536,0.2494,0.2577,-0.5119,0.0259,-0.0721,0.2416,GS160219P00175000
522,174.09,GS160219C00180000,call,02/19/2016,01/05/2016,180.0,3.8,3.7,3.9,247,525,679,0.2609,0.2568,0.2651,0.36700000000000005,0.0238,-0.065,0.2282,GS160219C00180000
523,174.09,GS160219P00180000,put,02/19/2016,01/05/2016,180.0,9.85,9.45,9.7,22,312,317,0.2436,0.2381,0.2491,-0.6428,0.0252,-0.0658,0.2258,GS160219P00180000
524,174.09,GS160219C00185000,call,02/19/2016,01/05/2016,185.0,2.13,2.27,2.35,665,449,917,0.2574,0.2554,0.2594,0.2576,0.0207,-0.0553,0.1957,GS160219C00185000
525,174.09,GS160219P00185000,put,02/19/2016,01/05/2016,185.0,13.56,12.8,13.2,4,175,174,0.2315,0.2206,0.2423,-0.7667,0.0217,-0.0528,0.1849,GS160219P00185000
526,174.09,GS160219C00190000,call,02/19/2016,01/05/2016,190.0,1.13,1.25,1.33,499,479,881,0.2516,0.249,0.2542,0.1656,0.0163,-0.0418,0.1509,GS160219C00190000
527,174.09,GS160219P00190000,put,02/19/2016,01/05/2016,190.0,17.68,16.7,18.1,6,59,57,0.2419,0.1927,0.29100000000000004,-0.8433,0.0162,-0.0445,0.1446,GS160219P00190000
528,174.09,GS160219C00195000,call,02/19/2016,01/05/2016,195.0,0.7,0.67,0.78,57,235,220,0.2529,0.248,0.2578,0.1037,0.0117,-0.0306,0.1093,GS160219C00195000
529,174.09,GS160219P00195000,put,02/19/2016,01/05/2016,195.0,22.17,21.15,22.7,3,28,25,0.2471,0.0,0.3143,-0.9004,0.0115,-0.0346,0.105,GS160219P00195000
530,174.09,GS160219C00200000,call,02/19/2016,01/05/2016,200.0,0.38,0.36,0.46,199,331,437,0.2555,0.2489,0.2622,0.0629,0.008,-0.0212,0.0749,GS160219C00200000
531,174.09,GS160219P00200000,put,02/19/2016,01/05/2016,200.0,26.53,25.45,27.65,58,18,70,0.2582,0.0,0.3549,-0.9335,0.0081,-0.0279,0.0769,GS160219P00200000
532,174.09,GS160219C00205000,call,02/19/2016,01/05/2016,205.0,0.26,0.21,0.27,0,147,147,0.2621,0.2565,0.2678,0.0392,0.0053,-0.015,0.0514,GS160219C00205000
533,174.09,GS160219P00205000,put,02/19/2016,01/05/2016,205.0,24.15,29.95,32.95,0,4,4,0.2629,0.0,0.4188,-0.9589,0.0054,-0.0211,0.0519,GS160219P00205000
534,174.09,GS160219C00210000,call,02/19/2016,01/05/2016,210.0,0.0,0.12,0.24,0,0,0,0.2772,0.2614,0.293,0.0281,0.0038,-0.0121,0.0391,GS160219C00210000
535,174.09,GS160219P00210000,put,02/19/2016,01/05/2016,210.0,0.0,34.45,38.15,0,0,0,0.2582,0.0,0.474,-0.9786,0.0031,-0.0143,0.0292,GS160219P00210000
536,174.09,GS160219C00215000,call,02/19/2016,01/05/2016,215.0,0.14,0.05,0.18,0,10,10,0.2815,0.2564,0.3066,0.0171,0.0025,-0.008,0.0257,GS160219C00215000
537,174.09,GS160219P00215000,put,02/19/2016,01/05/2016,215.0,0.0,39.35,43.05,0,0,0,0.2684,0.0,0.5053,-0.9855,0.0021,-0.012,0.0203,GS160219P00215000
538,174.09,GS160219C00220000,call,02/19/2016,01/05/2016,220.0,0.09,0.03,0.15,0,1,1,0.2945,0.2644,0.3247,0.0124,0.0018,-0.0064,0.0195,GS160219C00220000
539,174.09,GS160219P00220000,put,02/19/2016,01/05/2016,220.0,0.0,44.3,48.25,0,0,0,0.2909,0.0,0.5579999999999999,-0.987,0.0017,-0.0118,0.0183,GS160219P00220000
540,174.09,GS160219C00225000,call,02/19/2016,01/05/2016,225.0,0.0,0.02,0.13,0,0,0,0.3092,0.2752,0.3433,0.0096,0.0014,-0.0054,0.0156,GS160219C00225000
541,174.09,GS160219P00225000,put,02/19/2016,01/05/2016,225.0,0.0,49.35,53.25,0,0,0,0.2988,0.0,0.5939,-0.9909,0.0012,-0.0102,0.0127,GS160219P00225000
542,174.09,GS160219C00230000,call,02/19/2016,01/05/2016,230.0,0.0,0.01,0.13,0,0,0,0.3219,0.2762,0.3677,0.0073,0.001,-0.0044,0.0123,GS160219C00230000
543,174.09,GS160219P00230000,put,02/19/2016,01/05/2016,230.0,0.0,54.3,58.05,0,0,0,0.3298,0.0,0.6116,-0.9898,0.0012,-0.0112,0.0143,GS160219P00230000
544,174.09,GS160219C00235000,call,02/19/2016,01/05/2016,235.0,0.0,0.0,0.14,0,0,0,0.3539,0.0,0.3953,0.0086,0.0011,-0.0056,0.0141,GS160219C00235000
545,174.09,GS160219P00235000,put,02/19/2016,01/05/2016,235.0,0.0,59.4,63.25,0,0,0,0.3506,0.0,0.6616,-0.9905,0.001,-0.0112,0.0134,GS160219P00235000
546,174.09,GS160219C00240000,call,02/19/2016,01/05/2016,240.0,0.0,0.0,0.14,0,0,0,0.3808,0.0,0.4184,0.009000000000000001,0.0011,-0.0063,0.0148,GS160219C00240000
547,174.09,GS160219P00240000,put,02/19/2016,01/05/2016,240.0,0.0,64.3,68.25,0,0,0,0.3881,0.0,0.6936,-0.9883,0.0012,-0.0131,0.0165,GS160219P00240000
548,174.09,GS160219C00245000,call,02/19/2016,01/05/2016,245.0,0.0,0.0,0.14,0,0,0,0.4062,0.0,0.4408,0.0093,0.001,-0.0069,0.0152,GS160219C00245000
549,174.09,GS160219P00245000,put,02/19/2016,01/05/2016,245.0,0.0,69.3,73.25,0,0,0,0.4386,0.0,0.7246,-0.9835,0.0014,-0.0172,0.023,GS160219P00245000
550,174.09,GS160219C00250000,call,02/19/2016,01/05/2016,250.0,0.0,0.0,0.14,0,0,0,0.4241,0.0,0.4626,0.0085,0.0009,-0.0067,0.0141,GS160219C00250000
551,174.09,GS160219P00250000,put,02/19/2016,01/05/2016,250.0,0.0,74.35,78.15,0,0,0,0.4317,0.0,0.7453,-0.9889,0.001,-0.0135,0.0156,GS160219P00250000
552,174.09,GS160219C00255000,call,02/19/2016,01/05/2016,255.0,0.0,0.0,0.14,0,0,0,0.444,0.0,0.4837,0.0082,0.0008,-0.0068,0.0136,GS160219C00255000
553,174.09,GS160219P00255000,put,02/19/2016,01/05/2016,255.0,0.0,79.25,83.25,0,0,0,0.4171,0.0,0.7834,-0.9933,0.0006,-0.0101,0.009000000000000001,GS160219P00255000
554,174.09,GS160219C00260000,call,02/19/2016,01/05/2016,260.0,0.0,0.0,0.14,0,0,0,0.4636,0.0,0.5044,0.0079,0.0008,-0.0069,0.0132,GS160219C00260000
555,174.09,GS160219P00260000,put,02/19/2016,01/05/2016,260.0,0.0,84.3,88.05,0,0,0,0.4196,0.0,0.7922,-0.9948,0.0004,-0.009000000000000001,0.0067,GS160219P00260000
556,174.09,GS160219C00265000,call,02/19/2016,01/05/2016,265.0,0.0,0.0,0.14,0,0,0,0.4828,0.0,0.5244,0.0077,0.0007,-0.006999999999999999,0.0129,GS160219C00265000
557,174.09,GS160219P00265000,put,02/19/2016,01/05/2016,265.0,0.0,89.25,93.25,0,0,0,0.4049,0.0,0.8387,-0.9967,0.0002,-0.0075,0.0034,GS160219P00265000
558,174.09,GS160219C00270000,call,02/19/2016,01/05/2016,270.0,0.0,0.0,0.14,0,0,0,0.5024,0.0,0.544,0.0076,0.0007,-0.0071,0.0127,GS160219C00270000
559,174.09,GS160219P00270000,put,02/19/2016,01/05/2016,270.0,0.0,94.3,98.05,0,0,0,0.4213,0.0,0.8453,-0.9968,0.0002,-0.0075,0.0033,GS160219P00270000
560,174.09,GS160219C00275000,call,02/19/2016,01/05/2016,275.0,0.0,0.0,0.15,0,0,0,0.5199,0.0,0.568,0.0073,0.0006,-0.0072,0.0123,GS160219C00275000
561,174.09,GS160219P00275000,put,02/19/2016,01/05/2016,275.0,0.0,99.25,103.05,0,0,0,0.4869,0.0,0.8707,-0.9941,0.0004,-0.0102,0.0078,GS160219P00275000
562,174.09,GS160219C00280000,call,02/19/2016,01/05/2016,280.0,0.0,0.0,0.13,0,0,0,0.5334,0.0,0.5764,0.0067,0.0006,-0.0068,0.0114,GS160219C00280000
563,174.09,GS160219P00280000,put,02/19/2016,01/05/2016,280.0,0.0,104.25,108.3,0,0,0,0.5489,0.0,0.9211,-0.9902,0.0007,-0.0143,0.0137,GS160219P00280000
